date,player_name,goals_scored,penalty,own_goal
1990-01-01T00:00:00Z,Micky Rustell,1,0,0
1990-01-01T00:00:00Z,Gary Stanley,1,0,0
1990-01-06T00:00:00Z,Gary Stanley,1,0,0
1990-01-17T00:00:00Z,Gary Stanley,2,0,0
1990-02-17T00:00:00Z,Ian Foster,1,0,0
1990-02-17T00:00:00Z,Ally Unitt,1,0,0
1990-02-17T00:00:00Z,Paul Wilcox,1,0,0
1990-03-03T00:00:00Z,Ian Foster,1,0,0
1990-03-24T00:00:00Z,Lee Burns,1,0,0
1990-03-24T00:00:00Z,Ian Foster,1,0,0
1990-03-24T00:00:00Z,Toby Jackson,1,0,0
1990-03-28T00:00:00Z,Lee Burns,1,0,0
1990-03-28T00:00:00Z,Ian Foster,1,0,0
1990-03-31T00:00:00Z,Paul Wilcox,1,0,0
1990-04-21T00:00:00Z,Peter McDonnell,1,0,0
1990-05-05T00:00:00Z,Ian Foster,2,0,0
1990-08-25T00:00:00Z,Andy Watts,1,0,0
1990-08-25T00:00:00Z,Simon Horwood,1,0,0
1990-08-29T00:00:00Z,Andy Watts,1,0,0
1990-09-01T00:00:00Z,Andy Watts,1,0,0
1990-09-08T00:00:00Z,Andy Watts,1,0,0
1990-09-08T00:00:00Z,Simon Horwood,1,0,0
1990-09-15T00:00:00Z,Tim Forward,1,0,0
1990-09-15T00:00:00Z,Simon Horwood,1,0,0
1990-09-15T00:00:00Z,Steve Spalding,2,0,0
1990-09-22T00:00:00Z,Simon Horwood,1,0,0
1990-09-29T00:00:00Z,Steve Spalding,2,0,0
1990-10-03T00:00:00Z,Steve Spalding,1,0,0
1990-10-06T00:00:00Z,Simon Horwood,1,0,0
1990-10-27T00:00:00Z,Simon Horwood,1,0,0
1990-10-27T00:00:00Z,John Kelly,1,0,0
1990-10-31T00:00:00Z,Simon Horwood,2,0,0
1990-11-03T00:00:00Z,Steve Spalding,1,0,0
1990-11-03T00:00:00Z,Simon Horwood,1,0,0
1990-11-10T00:00:00Z,Tim Forward,1,0,0
1990-11-20T00:00:00Z,Simon Horwood,1,0,0
1990-11-24T00:00:00Z,Simon Horwood,1,0,0
1990-12-05T00:00:00Z,Simon Horwood,1,0,0
1990-12-05T00:00:00Z,Andy Watts,1,0,0
1990-12-12T00:00:00Z,Michael Semple,1,0,0
1990-12-12T00:00:00Z,Simon Horwood,1,0,0
1990-12-19T00:00:00Z,John Kelly,1,0,0
1991-01-19T00:00:00Z,Simon Horwood,1,0,0
1991-01-19T00:00:00Z,Duncan Fear,1,0,0
1991-01-23T00:00:00Z,Martin Wilmott,1,0,0
1991-02-23T00:00:00Z,Steve Winter,1,0,0
1991-03-02T00:00:00Z,Simon Horwood,2,0,0
1991-03-09T00:00:00Z,Simon Horwood,1,0,0
1991-03-09T00:00:00Z,Mike Gough,1,0,0
1991-03-13T00:00:00Z,Simon Horwood,3,0,0
1991-03-13T00:00:00Z,OG,1,0,1
1991-03-23T00:00:00Z,Andy Watts,1,0,0
1991-03-29T00:00:00Z,Andy Watts,1,0,0
1991-04-01T00:00:00Z,Steve Spalding,1,0,0
1991-04-06T00:00:00Z,Andy Watts,1,0,0
1991-04-06T00:00:00Z,Simon Horwood,1,0,0
1991-04-20T00:00:00Z,Simon Horwood,1,0,0
1991-05-04T00:00:00Z,Tim Forward,2,0,0
1991-08-19T00:00:00Z,Simon Horwood,1,0,0
1991-08-28T00:00:00Z,Simon Horwood,1,0,0
1991-08-31T00:00:00Z,Simon Horwood,1,0,0
1991-09-02T00:00:00Z,Steve Spalding,1,0,0
1991-09-21T00:00:00Z,Steve Spalding,1,0,0
1991-09-28T00:00:00Z,Simon Horwood,2,0,0
1991-09-30T00:00:00Z,Neil Parker,1,0,0
1991-10-05T00:00:00Z,Mike Gough,1,0,0
1991-10-12T00:00:00Z,Simon White,1,0,0
1991-10-26T00:00:00Z,John Morgan,1,0,0
1991-11-02T00:00:00Z,Julian Bowen,1,0,0
1991-11-09T00:00:00Z,Paul Williams,1,0,0
1991-11-09T00:00:00Z,Julian Bowen,1,0,0
1991-11-23T00:00:00Z,Julian Bowen,1,0,0
1991-11-23T00:00:00Z,Nilton Green,1,0,0
1991-12-02T00:00:00Z,Ian Currell,1,0,0
1991-12-21T00:00:00Z,Andrew Vause,2,0,0
1992-01-01T00:00:00Z,Ian Davis,1,0,0
1992-01-01T00:00:00Z,Neil Parker,1,0,0
1992-01-04T00:00:00Z,Mike Gough,1,0,0
1992-01-04T00:00:00Z,Neil Parker,1,0,0
1992-01-18T00:00:00Z,Andrew Vause,1,0,0
1992-01-26T00:00:00Z,Neil Parker,1,0,0
1992-01-26T00:00:00Z,Julian Bowen,1,0,0
1992-02-08T00:00:00Z,Neil Parker,1,0,0
1992-02-17T00:00:00Z,Ian Davis,1,0,0
1992-02-17T00:00:00Z,Julian Bowen,1,0,0
1992-02-29T00:00:00Z,Neil Parker,1,0,0
1992-03-14T00:00:00Z,Neil Parker,1,0,0
1992-04-04T00:00:00Z,Neil Parker,3,0,0
1992-04-17T00:00:00Z,Neil Parker,1,0,0
1992-04-17T00:00:00Z,Simon White,1,0,0
1992-04-18T00:00:00Z,Neil Parker,2,0,0
1992-04-18T00:00:00Z,Ian Davis,1,0,0
1992-04-18T00:00:00Z,Andrew Vause,1,0,0
1992-04-20T00:00:00Z,Neil Parker,1,0,0
1992-04-25T00:00:00Z,OG,1,0,1
1992-08-15T00:00:00Z,John Morgan,1,0,0
1992-08-19T00:00:00Z,Trevor O’Neill,1,0,0
1992-08-22T00:00:00Z,Stuart Nethercott,1,0,0
1992-08-24T00:00:00Z,Trevor O’Neill,1,0,0
1992-08-24T00:00:00Z,Dean Scott,1,0,0
1992-08-29T00:00:00Z,Gordon Maynard,2,0,0
1992-08-29T00:00:00Z,Gary Banfield,1,0,0
1992-08-29T00:00:00Z,Trevor O’Neill,1,0,0
1992-09-05T00:00:00Z,Trevor O’Neill,1,0,0
1992-09-05T00:00:00Z,John Morgan,1,0,0
1992-09-07T00:00:00Z,Lee Gould,2,0,0
1992-09-07T00:00:00Z,Trevor O’Neill,1,0,0
1992-09-07T00:00:00Z,Seann Wolff,1,0,0
1992-09-12T00:00:00Z,John Morgan,1,0,0
1992-09-26T00:00:00Z,John Morgan,1,0,0
1992-09-26T00:00:00Z,Stuart Nethercott,1,0,0
1992-09-28T00:00:00Z,John Morgan,2,0,0
1992-10-03T00:00:00Z,Lee Gould,1,0,0
1992-10-03T00:00:00Z,Stuart Nethercott,1,0,0
1992-10-10T00:00:00Z,Lee Gould,1,0,0
1992-10-17T00:00:00Z,Lee Gould,1,0,0
1992-10-17T00:00:00Z,Trevor O’Neill,1,0,0
1992-10-17T00:00:00Z,John Morgan,1,0,0
1992-10-26T00:00:00Z,Trevor O’Neill,1,0,0
1992-10-31T00:00:00Z,Trevor O’Neill,1,0,0
1992-10-31T00:00:00Z,Lee Gould,1,0,0
1992-11-07T00:00:00Z,Mark Evans,1,0,0
1992-11-14T00:00:00Z,John Morgan,1,0,0
1992-11-14T00:00:00Z,Kevin Presley,1,0,0
1992-11-28T00:00:00Z,John Morgan,1,0,0
1992-12-05T00:00:00Z,John Tweed,1,0,0
1992-12-05T00:00:00Z,John Morgan,1,0,0
1992-12-19T00:00:00Z,Lee Gould,1,0,0
1992-12-19T00:00:00Z,Mark Evans,1,0,0
1992-12-21T00:00:00Z,Trevor O’Neill,2,0,0
1992-12-21T00:00:00Z,Mark Evans,1,0,0
1992-12-21T00:00:00Z,Lee Gould,1,0,0
1993-01-09T00:00:00Z,Lee Gould,1,0,0
1993-01-09T00:00:00Z,Trevor O’Neill,1,0,0
1993-01-16T00:00:00Z,Trevor O’Neill,1,0,0
1993-01-16T00:00:00Z,John Morgan,1,0,0
1993-01-16T00:00:00Z,Lee Gould,1,0,0
1993-01-23T00:00:00Z,John Morgan,3,0,0
1993-01-23T00:00:00Z,Lee Gould,1,0,0
1993-01-23T00:00:00Z,Seann Wolff,2,0,0
1993-01-23T00:00:00Z,Jon Burr,1,0,0
1993-01-23T00:00:00Z,Trevor O’Neill,1,0,0
1993-01-23T00:00:00Z,Paul Tainton,1,0,0
1993-01-25T00:00:00Z,Trevor O’Neill,2,0,0
1993-01-25T00:00:00Z,John Morgan,1,0,0
1993-01-30T00:00:00Z,John Morgan,2,0,0
1993-01-30T00:00:00Z,Jon Burr,1,0,0
1993-01-30T00:00:00Z,OG,1,0,1
1993-02-08T00:00:00Z,Trevor O’Neill,2,0,0
1993-02-13T00:00:00Z,John Morgan,2,0,0
1993-02-13T00:00:00Z,Seann Wolff,1,0,0
1993-02-15T00:00:00Z,Trevor O’Neill,1,0,0
1993-02-24T00:00:00Z,Trevor O’Neill,1,0,0
1993-03-01T00:00:00Z,Lee Gould,1,0,0
1993-03-06T00:00:00Z,Sean Wolff,1,0,0
1993-03-06T00:00:00Z,John Tweed,2,0,0
1993-03-13T00:00:00Z,John Morgan,1,0,0
1993-03-23T00:00:00Z,Lee Gould,1,0,0
1993-03-23T00:00:00Z,Trevor O’Neill,1,0,0
1993-03-27T00:00:00Z,John Tweed,2,0,0
1993-03-27T00:00:00Z,Lee Gould,1,0,0
1993-04-03T00:00:00Z,Paul Terry,1,0,0
1993-04-10T00:00:00Z,Lee Gould,2,0,0
1993-04-10T00:00:00Z,John Tweed,1,0,0
1993-04-10T00:00:00Z,Trevor O’Neill,1,0,0
1993-04-27T00:00:00Z,John Morgan,1,0,0
1993-08-24T00:00:00Z,John Tweed,1,0,0
1993-08-28T00:00:00Z,Sean Wolff,1,0,0
1993-09-04T00:00:00Z,David Loxton,1,0,0
1993-09-04T00:00:00Z,Julian Seviour,1,0,0
1993-09-06T00:00:00Z,Trevor O’Neill,1,0,0
1993-09-06T00:00:00Z,John Tweed,2,0,0
1993-09-06T00:00:00Z,Paul Griffiths,1,0,0
1993-09-11T00:00:00Z,Julian Seviour,1,0,0
1993-09-11T00:00:00Z,Gordon Maynard,1,0,0
1993-09-11T00:00:00Z,John Tweed,2,0,0
1993-09-20T00:00:00Z,Jon Evans,1,0,0
1993-10-04T00:00:00Z,Trevor O’Neill,1,0,0
1993-10-09T00:00:00Z,Jon Evans,1,0,0
1993-10-09T00:00:00Z,Gordon Maynard,2,0,0
1993-10-12T00:00:00Z,Trevor O’Neill,1,0,0
1993-10-16T00:00:00Z,Mark Bartlett,1,0,0
1993-10-23T00:00:00Z,Trevor O’Neill,2,0,0
1993-10-23T00:00:00Z,Julian Seviour,1,0,0
1993-10-23T00:00:00Z,Jon Burr,1,0,0
1993-10-23T00:00:00Z,John Tweed,1,0,0
1993-10-26T00:00:00Z,Rich Bowring,1,0,0
1993-11-08T00:00:00Z,Paul Griffiths,2,0,0
1993-11-08T00:00:00Z,Trevor O’Neill,1,0,0
1993-11-15T00:00:00Z,John Tweed,1,0,0
1993-11-15T00:00:00Z,Julian Seviour,1,0,0
1993-11-15T00:00:00Z,Seann Wolff,1,0,0
1993-12-04T00:00:00Z,Paul Griffiths,1,0,0
1993-12-04T00:00:00Z,Mark Bartlett,1,0,0
1993-12-04T00:00:00Z,Trevor O’Neill,1,0,0
1994-01-08T00:00:00Z,Trevor O’Neill John Tweed,1,0,0
1994-01-29T00:00:00Z,Seann Wolff,1,0,0
1994-01-29T00:00:00Z,Trevor O’Neill,1,0,0
1994-02-05T00:00:00Z,Seann Wolff,1,0,0
1994-02-12T00:00:00Z,Jon Burr,4,0,0
1994-02-12T00:00:00Z,John Tweed,2,0,0
1994-02-12T00:00:00Z,Mike Allan,1,0,0
1994-02-12T00:00:00Z,Jon Evans,1,0,0
1994-02-19T00:00:00Z,Jon Burr,1,0,0
1994-03-02T00:00:00Z,Jon Burr,1,0,0
1994-03-02T00:00:00Z,Trevor O’Neill,1,0,0
1994-03-05T00:00:00Z,Seann Wolff,1,0,0
1994-03-07T00:00:00Z,Mike Allen,2,0,0
1994-03-07T00:00:00Z,Trevor O’Neill,1,0,0
1994-03-15T00:00:00Z,Trevor O’Neill,1,0,0
1994-03-15T00:00:00Z,Paul Randall,1,0,0
1994-03-19T00:00:00Z,Mark Bartlett,1,0,0
1994-03-19T00:00:00Z,Trevor O’Neill,2,0,0
1994-03-19T00:00:00Z,Paul Randall,1,0,0
1994-03-26T00:00:00Z,Mark Evans,1,0,0
1994-03-26T00:00:00Z,Trevor O’Neill,1,0,0
1994-03-26T00:00:00Z,Paul Randall,1,0,0
1994-03-28T00:00:00Z,Trevor O’Neill,3,0,0
1994-03-28T00:00:00Z,Mike Allen,1,0,0
1994-03-28T00:00:00Z,Jon Burr,2,0,0
1994-04-10T00:00:00Z,Paul Randall,1,0,0
1994-04-19T00:00:00Z,Trevor O’Neill,1,0,0
1994-04-24T00:00:00Z,Mark Bartlett,1,0,0
1994-04-26T00:00:00Z,Mike Allen,1,0,0
1994-04-26T00:00:00Z,John Tweed,1,0,0
1994-05-02T00:00:00Z,Jon Burr,1,0,0
1994-05-02T00:00:00Z,Trevor O’Neill,1,0,0
1994-05-03T00:00:00Z,Trevor O’Neill,1,0,0
1994-08-20T00:00:00Z,Gary Kenway,1,0,0
1994-08-23T00:00:00Z,Gary Kenway,1,0,0
1994-08-23T00:00:00Z,Matthew Chard,1,0,0
1994-08-27T00:00:00Z,Jon Evans,1,0,0
1994-09-03T00:00:00Z,Dean Scott,1,0,0
1994-09-10T00:00:00Z,Gary Kenway,2,0,0
1994-09-12T00:00:00Z,Stuart Nethercott,1,0,0
1994-09-12T00:00:00Z,Paul Griffiths,1,0,0
1994-09-17T00:00:00Z,Stuart Rogers,1,0,0
1994-09-19T00:00:00Z,Paul Griffiths,1,0,0
1994-09-24T00:00:00Z,Gary Kenway,2,0,0
1994-09-24T00:00:00Z,Aaron McNally,1,0,0
1994-09-24T00:00:00Z,Matthew Chard,1,0,0
1994-09-27T00:00:00Z,Paul Smith,1,0,0
1994-10-01T00:00:00Z,Matthew Chard,1,0,0
1994-10-15T00:00:00Z,Matthew Chard,1,0,0
1994-10-22T00:00:00Z,Gary Biles,1,0,0
1994-10-22T00:00:00Z,OG,1,0,1
1994-11-05T00:00:00Z,Matthew Chard,2,0,0
1994-12-03T00:00:00Z,Matthew Chard,1,0,0
1994-12-06T00:00:00Z,Mark Bartlett,2,0,0
1994-12-12T00:00:00Z,Matthew Chard,1,0,0
1994-12-26T00:00:00Z,Matthew Chard,3,0,0
1995-01-07T00:00:00Z,Paul Mogg,1,0,0
1995-01-07T00:00:00Z,Dave Stone,1,0,0
1995-01-14T00:00:00Z,Mark Bennett,1,0,0
1995-01-14T00:00:00Z,Gary Kenway,1,0,0
1995-02-22T00:00:00Z,Mark Bennett,1,0,0
1995-02-22T00:00:00Z,Stuart Nethercott,1,0,0
1995-03-04T00:00:00Z,Matthew Chard,1,0,0
1995-03-13T00:00:00Z,Iain Morrison,1,0,0
1995-03-18T00:00:00Z,Ian Dixon,2,0,0
1995-03-25T00:00:00Z,Mark Bartlett,1,0,0
1995-03-25T00:00:00Z,Mark Bennett,2,0,0
1995-03-25T00:00:00Z,Paul Mogg,1,0,0
1995-03-27T00:00:00Z,Mark Paget,1,0,0
1995-03-27T00:00:00Z,Ian Dixon,1,0,0
1995-04-01T00:00:00Z,Ian Dixon,2,0,0
1995-04-01T00:00:00Z,OG,1,0,1
1995-04-09T00:00:00Z,Mark Bartlett,1,0,0
1995-04-14T00:00:00Z,Iain Morrison,1,0,0
1995-04-22T00:00:00Z,Mark Bartlett,1,0,0
1995-08-23T00:00:00Z,Iain Morrison,1,0,0
1995-08-26T00:00:00Z,Neil Britton,1,0,0
1995-08-26T00:00:00Z,OG,1,0,1
1995-08-28T00:00:00Z,Mark Shields,1,0,0
1995-08-28T00:00:00Z,Mark Bartlett,1,0,0
1995-09-02T00:00:00Z,Ian Dixon,2,0,0
1995-09-02T00:00:00Z,Andy Weeks,2,0,0
1995-09-02T00:00:00Z,Mark Paget,1,0,0
1995-09-09T00:00:00Z,Ian Dixon,1,0,0
1995-09-11T00:00:00Z,Dave Stone,1,0,0
1995-09-11T00:00:00Z,Iain Morrison,1,0,0
1995-09-16T00:00:00Z,Mark Shields,1,0,0
1995-09-18T00:00:00Z,Ian Dixon,1,0,0
1995-09-23T00:00:00Z,Iain Morrison,1,0,0
1995-09-30T00:00:00Z,Iain Morrison,2,0,0
1995-10-14T00:00:00Z,Mark Bartlett,1,0,0
1995-10-16T00:00:00Z,Ian Dixon,2,0,0
1995-10-16T00:00:00Z,Mark Bartlett,1,0,0
1995-10-23T00:00:00Z,Ian Dixon,1,0,0
1995-10-23T00:00:00Z,Andy Weeks,1,0,0
1995-10-23T00:00:00Z,Iain Morrison,1,0,0
1995-10-28T00:00:00Z,Ian Dixon,1,0,0
1995-11-04T00:00:00Z,Ian Dixon,1,0,0
1995-11-04T00:00:00Z,Stuart Nethercott,1,0,0
1995-11-04T00:00:00Z,Mark Bartlett,1,0,0
1995-11-06T00:00:00Z,Stuart Nethercott,1,0,0
1995-11-11T00:00:00Z,Stuart Nethercott,1,0,0
1995-11-11T00:00:00Z,Dave Stone,1,0,0
1995-11-13T00:00:00Z,Dave Stone,1,0,0
1995-11-20T00:00:00Z,Ian Dixon,1,0,0
1995-11-20T00:00:00Z,Dave Jenkin,1,0,0
1995-11-25T00:00:00Z,Ian Dixon,1,0,0
1995-12-02T00:00:00Z,Ian Dixon,1,0,0
1995-12-02T00:00:00Z,Iain Morrison,1,0,0
1995-12-09T00:00:00Z,Paul Griffiths,1,0,0
1995-12-16T00:00:00Z,Ian Dixon,1,0,0
1995-12-26T00:00:00Z,Ian Dixon,1,0,0
1995-12-26T00:00:00Z,Iain Morrison,1,0,0
1996-01-06T00:00:00Z,Ian Dixon,2,0,0
1996-01-06T00:00:00Z,Neil Britton,1,0,0
1996-01-06T00:00:00Z,Paul Griffiths,1,0,0
1996-01-06T00:00:00Z,Steve Pruett,1,0,0
1996-01-20T00:00:00Z,Andy Weeks,1,0,0
1996-01-20T00:00:00Z,Ian Dixon,1,0,0
1996-03-02T00:00:00Z,Ian Dixon,2,0,0
1996-03-09T00:00:00Z,Iain Morrison,1,0,0
1996-03-09T00:00:00Z,Andy Weeks,1,0,0
1996-03-16T00:00:00Z,Mark Bartlett,1,0,0
1996-03-16T00:00:00Z,Andy Weeks,1,0,0
1996-03-16T00:00:00Z,Iain Morrison,1,0,0
1996-03-19T00:00:00Z,Iain Morrison,1,0,0
1996-03-30T00:00:00Z,Paul Griffiths,1,0,0
1996-04-01T00:00:00Z,Mark Bartlett,1,0,0
1996-04-05T00:00:00Z,Paul Griffiths,1,0,0
1996-04-13T00:00:00Z,Paul Griffiths,1,0,0
1996-04-22T00:00:00Z,Andy Weeks,1,0,0
1996-08-17T00:00:00Z,Mark Shields,1,0,0
1996-08-19T00:00:00Z,Eli Georgiou,1,0,0
1996-08-24T00:00:00Z,Ian Dixon,2,0,0
1996-08-24T00:00:00Z,Leyton Carpenter,1,0,0
1996-08-26T00:00:00Z,Jason Bryan,1,0,0
1996-08-26T00:00:00Z,Mark Shields,1,0,0
1996-08-26T00:00:00Z,Paul Griffiths,1,0,0
1996-08-31T00:00:00Z,Paul Griffiths,2,0,0
1996-08-31T00:00:00Z,Stuart Nethercott,1,0,0
1996-09-07T00:00:00Z,Ian Dixon,1,0,0
1996-09-21T00:00:00Z,Ian Dixon,2,0,0
1996-09-21T00:00:00Z,Paul Griffiths,1,0,0
1996-09-21T00:00:00Z,Eli Georgiou,1,0,0
1996-09-23T00:00:00Z,Ian Dixon,2,0,0
1996-09-28T00:00:00Z,Ian Dixon,2,0,0
1996-09-28T00:00:00Z,Mark Shields,2,0,0
1996-09-28T00:00:00Z,I Morgan,1,0,0
1996-09-28T00:00:00Z,Stuart Nethercott,1,0,0
1996-09-28T00:00:00Z,Stuart Sellar,1,0,0
1996-09-30T00:00:00Z,Ian Dixon,1,0,0
1996-10-05T00:00:00Z,Sam Gurner,1,0,0
1996-10-15T00:00:00Z,Ian Dixon,1,0,0
1996-10-19T00:00:00Z,Mark Shields,2,0,0
1996-10-19T00:00:00Z,Ian Dixon,1,0,0
1996-10-21T00:00:00Z,Iain Morrison,1,0,0
1996-10-21T00:00:00Z,Ian Dixon,1,0,0
1996-10-21T00:00:00Z,Paul Griffiths,1,0,0
1996-10-26T00:00:00Z,Ian Dixon,1,0,0
1996-11-13T00:00:00Z,Ian Dixon,1,0,0
1996-11-13T00:00:00Z,Sam Gurner,1,0,0
1996-11-23T00:00:00Z,Paul Griffiths,2,0,0
1996-11-23T00:00:00Z,Mark Shields,1,0,0
1996-11-23T00:00:00Z,Ian Dixon,1,0,0
1996-11-30T00:00:00Z,Ian Dixon,1,0,0
1996-12-07T00:00:00Z,Ian Dixon,2,0,0
1996-12-21T00:00:00Z,Jason Bryan,1,0,0
1996-12-21T00:00:00Z,Andy Weeks,1,0,0
1996-12-21T00:00:00Z,Sam Gurner,1,0,0
1996-12-21T00:00:00Z,OG,1,0,1
1996-12-28T00:00:00Z,Dave Jenkin,1,0,0
1996-12-28T00:00:00Z,Ian Dixon,1,0,0
1997-01-18T00:00:00Z,Eli Georgiou,1,0,0
1997-01-25T00:00:00Z,Ian Dixon,3,0,0
1997-01-25T00:00:00Z,Steve Wilson,2,0,0
1997-02-01T00:00:00Z,James Gower,1,0,0
1997-02-01T00:00:00Z,Eli Georgiou,1,0,0
1997-02-11T00:00:00Z,Ian Dixon,1,0,0
1997-02-11T00:00:00Z,Paul Griffiths,1,0,0
1997-02-15T00:00:00Z,Sam Gurner,1,0,0
1997-03-08T00:00:00Z,Dean Book,1,0,0
1997-03-08T00:00:00Z,Damien Carpenter,1,0,0
1997-03-08T00:00:00Z,James Gower,1,0,0
1997-03-08T00:00:00Z,Shaun Murphy,1,0,0
1997-03-10T00:00:00Z,Dean Book,1,0,0
1997-03-17T00:00:00Z,Ian Dixon,1,0,0
1997-03-22T00:00:00Z,Dean Book,1,0,0
1997-03-31T00:00:00Z,Ian Dixon,1,0,0
1997-04-16T00:00:00Z,Leyton Carpenter,1,0,0
1997-08-16T00:00:00Z,Jason Bryan,1,0,0
1997-08-23T00:00:00Z,Ian Dixon,1,0,0
1997-08-23T00:00:00Z,Steve Wilson,1,0,0
1997-08-30T00:00:00Z,Ian Dixon,1,0,0
1997-09-27T00:00:00Z,Ian Dixon,1,0,0
1997-10-01T00:00:00Z,Sam Gurner,1,0,0
1997-10-04T00:00:00Z,Mike Keen,1,0,0
1997-10-11T00:00:00Z,Ian Dixon,2,0,0
1997-10-11T00:00:00Z,Mark Byrne,1,0,0
1997-10-18T00:00:00Z,Mark Byrne,1,0,0
1997-10-18T00:00:00Z,Duncan Fear,1,0,0
1997-11-01T00:00:00Z,Mark Byrne,1,0,0
1997-11-01T00:00:00Z,James Gower,1,0,0
1997-11-05T00:00:00Z,Stuart Nethercott,2,0,0
1997-11-05T00:00:00Z,Sam Gurner,2,0,0
1997-11-08T00:00:00Z,Ian Dixon,2,0,0
1997-11-08T00:00:00Z,Sam Gurner,1,0,0
1997-11-08T00:00:00Z,Paul Griffiths,1,0,0
1997-11-15T00:00:00Z,Ian Dixon,1,0,0
1997-12-06T00:00:00Z,Mark Byrne,3,0,0
1997-12-06T00:00:00Z,Ian Dixon,1,0,0
1997-12-08T00:00:00Z,Mark Byrne,2,0,0
1997-12-13T00:00:00Z,Scott Watson,1,0,0
1997-12-27T00:00:00Z,Paul Griffiths,1,0,0
1998-01-10T00:00:00Z,Mark Byrne,1,0,0
1998-01-10T00:00:00Z,James Gower,1,0,0
1998-01-10T00:00:00Z,Ian Dixon,1,0,0
1998-01-10T00:00:00Z,James Bidmead,1,0,0
1998-01-21T00:00:00Z,Mark Paget,1,0,0
1998-01-21T00:00:00Z,Paul Griffiths,1,0,0
1998-01-31T00:00:00Z,Paul Griffiths,1,0,0
1998-02-07T00:00:00Z,Eli Georgiou,1,0,0
1998-02-21T00:00:00Z,Paul Kempster,2,0,0
1998-02-28T00:00:00Z,Malcolm Beck,1,0,0
1998-03-14T00:00:00Z,Nigel Lee,1,0,0
1998-04-04T00:00:00Z,Nigel Lee,1,0,0
1998-04-04T00:00:00Z,Leyton Carpenter,1,0,0
1998-04-18T00:00:00Z,Paul Griffiths,1,0,0
1998-04-18T00:00:00Z,Stuart Nethercott,1,0,0
1998-04-20T00:00:00Z,Leyton Carpenter,3,0,0
1998-04-20T00:00:00Z,Mark Byrne,1,0,0
1998-04-20T00:00:00Z,Paul Kempster,1,0,0
1998-04-20T00:00:00Z,Eli Georgiou,1,0,0
1998-05-04T00:00:00Z,Unknown,1,0,0
1998-08-24T00:00:00Z,Andy Clarke,1,0,0
1998-08-29T00:00:00Z,Mike Semple,1,0,0
1998-08-29T00:00:00Z,Simon Ford,1,0,0
1998-08-31T00:00:00Z,Simon Ford,2,0,0
1998-08-31T00:00:00Z,Jon Porter,1,0,0
1998-08-31T00:00:00Z,Darren Ward,2,0,0
1998-09-12T00:00:00Z,Andy Parry,1,0,0
1998-09-19T00:00:00Z,Andy Parry,1,0,0
1998-09-19T00:00:00Z,Mark Jones,1,0,0
1998-09-26T00:00:00Z,Darren Pool,1,0,0
1998-09-26T00:00:00Z,Jeff Hazell,1,0,0
1998-10-03T00:00:00Z,Simon Ford,2,0,0
1998-10-03T00:00:00Z,Jeff Hazell,2,0,0
1998-10-03T00:00:00Z,Ricky Paul,1,0,0
1998-10-10T00:00:00Z,Tim Banks,1,0,0
1998-10-13T00:00:00Z,Jon Porter,1,0,0
1998-10-13T00:00:00Z,Darren Ward,1,0,0
1998-10-13T00:00:00Z,Simon Ford,1,0,0
1998-11-07T00:00:00Z,Ricky Paul,1,0,0
1998-11-07T00:00:00Z,Simon Ford,1,0,0
1998-11-14T00:00:00Z,Simon Ford,1,0,0
1998-11-21T00:00:00Z,Tim Banks,1,0,0
1998-11-28T00:00:00Z,Andy Rowsell,1,0,0
1998-12-05T00:00:00Z,Christian Day,1,0,0
1998-12-05T00:00:00Z,Simon Ford,1,0,0
1998-12-05T00:00:00Z,Lee Gardner,1,0,0
1998-12-05T00:00:00Z,Alan Powell,1,0,0
1998-12-12T00:00:00Z,Lee Gardner,1,0,0
1998-12-12T00:00:00Z,Mark Jones,1,0,0
1998-12-12T00:00:00Z,Christian Day,1,0,0
1998-12-19T00:00:00Z,Lee Gardner,1,0,0
1998-12-26T00:00:00Z,Simon Ford,1,0,0
1999-01-09T00:00:00Z,Simon Ford,1,0,0
1999-01-09T00:00:00Z,Nathan Baird,1,0,0
1999-01-23T00:00:00Z,Simon Ford,1,0,0
1999-02-02T00:00:00Z,Simon Ford,1,0,0
1999-02-06T00:00:00Z,Lee Gardner,1,0,0
1999-02-13T00:00:00Z,Simon Ford,1,0,0
1999-02-20T00:00:00Z,Lee Gardner,1,0,0
1999-02-20T00:00:00Z,Nathan Baird,1,0,0
1999-02-22T00:00:00Z,Simon Ford,2,0,0
1999-02-22T00:00:00Z,Darren Ward,1,0,0
1999-03-08T00:00:00Z,Alan Powell,1,0,0
1999-03-08T00:00:00Z,Darren Ward,1,0,0
1999-03-08T00:00:00Z,Nathan Baird,1,0,0
1999-03-13T00:00:00Z,Nathan Baird,1,0,0
1999-03-13T00:00:00Z,Alan Powell,1,0,0
1999-03-20T00:00:00Z,Nathan Baird,2,0,0
1999-03-24T00:00:00Z,Tim Banks,1,0,0
1999-03-24T00:00:00Z,Simon Ford,1,0,0
1999-03-24T00:00:00Z,Darren Ward,1,0,0
1999-03-27T00:00:00Z,Lee Gardner,2,0,0
1999-03-27T00:00:00Z,Alan Powell,1,0,0
1999-03-27T00:00:00Z,Simon Ford,1,0,0
1999-03-27T00:00:00Z,Ian Davis,1,0,0
1999-04-05T00:00:00Z,Nathan Baird,1,0,0
1999-04-08T00:00:00Z,Lee Gardner,1,0,0
